family,arm,repetition,prompt_variant,confidence_level,confidence_threshold,pricing_guidance_variant,mode,run_id,model,artifact,artifact_sha256,raw_action_correct,raw_event_id_correct,raw_source_type_correct,raw_event_type_correct,raw_phase_correct,raw_affected_buses_correct,raw_affected_chargers_correct,raw_effective_timestep_correct,raw_expected_end_timestep_correct,raw_uncertainty_correct,raw_uncertainty_details_correct,raw_material_correct,raw_updates_correct,raw_uncertainty_confidence_level_correct,raw_uncertainty_provisional_correct,raw_uncertainty_conflicting_evidence_correct,raw_uncertainty_estimates_correct,raw_uncertainty_recommended_action_correct,effective_action_correct,effective_event_id_correct,effective_source_type_correct,effective_event_type_correct,effective_phase_correct,effective_affected_buses_correct,effective_affected_chargers_correct,effective_effective_timestep_correct,effective_expected_end_timestep_correct,effective_uncertainty_correct,effective_uncertainty_details_correct,effective_material_correct,effective_updates_correct,effective_uncertainty_confidence_level_correct,effective_uncertainty_provisional_correct,effective_uncertainty_conflicting_evidence_correct,effective_uncertainty_estimates_correct,effective_uncertainty_recommended_action_correct,raw_optimize_rate,raw_false_optimization_rate,raw_missed_optimization_rate,effective_optimize_rate,effective_false_optimization_rate,effective_missed_optimization_rate,llm_request_attempts,llm_successful_requests,llm_failed_attempts,llm_input_tokens,llm_cached_input_tokens,llm_cache_write_tokens,llm_uncached_input_tokens,llm_output_tokens,llm_reasoning_tokens,llm_total_tokens,llm_latency_seconds,llm_approximate_cost_usd,solver_names,solver_fallback_used,operationally_feasible,mode_aligned_economic_score,chosen_buy_arithmetic_mean,chosen_sell_arithmetic_mean,buy_arithmetic_mean_gap,sell_arithmetic_mean_gap,buy_centered_temporal_mae,sell_centered_temporal_mae,status,timesteps_completed,optimizer_calls,maximum_pricing_reruns,maximum_optimizer_attempts_per_trigger,agent_role_provenance,accepted_optimizer_calls,evaluator_accepted_optimizer_calls,forced_optimizer_selections,retained_better_candidate_selections,optimize_decisions,realized_pto_cost,realized_aggregator_revenue,baseline_aggregator_revenue_reference,baseline_revenue_retention_fraction,baseline_revenue_retention_floor,baseline_revenue_retention_shortfall,baseline_revenue_retention_compliant,revenue_neutrality_active,revenue_neutrality_floor,revenue_neutrality_shortfall,revenue_neutrality_compliant,realized_grid_net_cost,realized_buy_kwh,realized_sell_kwh,curtailed_energy_kwh,event_model_mismatch_timesteps,delay_parameter_absolute_error_minutes,return_delay_parameter_absolute_error_minutes,charger_power_absolute_error_kw,charger_availability_mismatch_count,minimum_observed_soc_fraction,terminal_minimum_soc_fraction,maximum_reserve_shortfall_kwh,reserve_violation_timesteps,run_wall_seconds,run_process_cpu_seconds,run_average_cpu_cores,run_average_cpu_percent_total_capacity,run_logical_cpu_count,run_rss_start_mb,run_rss_end_mb,run_peak_rss_mb,run_peak_rss_delta_mb,run_memory_sampler_available,local_measurement_scope,provider_compute_scope
pricing,guidance_wide,4,baseline,base,0.7,wide,selfish,pricing__guidance_wide__selfish__r004,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_wide\pricing__guidance_wide__selfish__r004.xlsx,929f2d44976f4a71d60713b778846d41b380ad0d7870ed35c8787e1888ea6022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15610,15604,0,6,1343,189,16953,15.330673,0.00192488,"[""gurobi""]",False,True,27.6556502241239,1.1468627450980393,0.6635294117647059,0.0022874999999999974,0.001176499999999969,1.654449997480625e-16,5.551115123125785e-17,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,137.7445833657754,27.6556502241239,,,,,,False,,,,110.0889331416515,1800.0,295.1237999999977,4.876200000002257,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,24.799509,9.875,0.398193,2.488709,16.0,131.652,228.355,329.703,198.051,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_wide,5,baseline,base,0.7,wide,selfish,pricing__guidance_wide__selfish__r005,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\selfish\guidance_wide\pricing__guidance_wide__selfish__r005.xlsx,840fde1c0c215bffa2c4afdc130c91988d7b4d6aaeb98f46825328dca8af1ffc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,15610,15604,0,6,1479,255,17089,17.142279,0.00208808,"[""gurobi""]",False,True,27.6556502241239,1.1474509803921569,0.6635294117647059,0.002875735294117665,0.001176499999999969,0.001107266435986173,5.551115123125785e-17,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,137.7445833657754,27.6556502241239,,,,,,False,,,,110.0889331416515,1800.0,295.1237999999977,4.876200000002257,8.0,0.0,0.0,0.0,24.0,0.2,0.207627397260274,0.0,0.0,26.777428,10.171875,0.379868,2.374172,16.0,132.016,226.59,331.418,199.402,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,1,baseline,base,0.7,narrow,altruistic,pricing__guidance_narrow__altruistic__r001,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_narrow\pricing__guidance_narrow__altruistic__r001.xlsx,3ceaeaa95a6005b63ae535a272cb5b2ce96a2a1b6ef99a56540d7fb0c2c07f69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14580,3321,11253,6,1541,399,16121,15.030112,0.00473007,"[""gurobi""]",False,True,-121.1640464878432,1.01,0.9438888888888888,-0.022875908496732156,0.043823709150326795,0.007826049809902135,0.027391174334657632,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,121.1640464878432,11.07506575193399,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359092,1800.000559314476,295.1237999999987,4.876200000001361,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,24.793503,10.59375,0.427279,2.670495,16.0,131.328,226.086,334.352,203.023,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,2,baseline,base,0.7,narrow,altruistic,pricing__guidance_narrow__altruistic__r002,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_narrow\pricing__guidance_narrow__altruistic__r002.xlsx,3984f890c0dec50cdd570a9617db7e3b57f06bc889561281af11508678f4ec4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14580,14574,0,6,1390,283,15970,13.040528,0.00196068,"[""gurobi""]",False,True,-122.2409120957736,1.01,0.9000653594771242,-0.022875908496732156,1.7973856214492653e-07,0.007826049809902135,0.027391174334657632,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,122.2409120957736,12.15193135986428,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359094,1800.000559314476,295.1237999999975,4.876200000002484,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,22.531821,10.34375,0.459073,2.869206,16.0,131.805,225.848,322.371,190.566,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,3,baseline,base,0.7,narrow,altruistic,pricing__guidance_narrow__altruistic__r003,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_narrow\pricing__guidance_narrow__altruistic__r003.xlsx,fafc8bb96661e6ca619f8f455d9d007392475e2d16b8d7ce5cce1eb5051b3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14580,14574,0,6,1452,223,16032,14.12936,0.00203508,"[""gurobi""]",False,True,-122.2409120957736,1.01,0.9000653594771242,-0.022875908496732156,1.7973856214492653e-07,0.007826049809902135,0.027391174334657632,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,122.2409120957736,12.15193135986428,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359094,1800.000559314476,295.1237999999975,4.876200000002484,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,23.811415,10.390625,0.436372,2.727322,16.0,131.664,226.219,334.875,203.211,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,4,baseline,base,0.7,narrow,altruistic,pricing__guidance_narrow__altruistic__r004,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_narrow\pricing__guidance_narrow__altruistic__r004.xlsx,7a0961b5c82daa86a8102d7294dd877edc8410299f222da79deb823e80f1c7b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14580,14574,0,6,1387,260,15967,13.531924,0.00195708,"[""gurobi""]",False,True,-122.2409120957736,1.01,0.9000653594771242,-0.022875908496732156,1.7973856214492653e-07,0.007826049809902135,0.027391174334657632,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,122.2409120957736,12.15193135986428,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359094,1800.000559314476,295.1237999999975,4.876200000002484,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,23.158427,10.09375,0.435856,2.724103,16.0,132.172,228.047,334.699,202.527,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_narrow,5,baseline,base,0.7,narrow,altruistic,pricing__guidance_narrow__altruistic__r005,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_narrow\pricing__guidance_narrow__altruistic__r005.xlsx,8ab0aebb4b6a1de6467ae33a1b6c2861b350556967ed9961bba24c427339c4db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14580,14574,0,6,1439,259,16019,14.183156,0.00201948,"[""gurobi""]",False,True,-122.2409120957736,1.01,0.9000653594771242,-0.022875908496732156,1.7973856214492653e-07,0.007826049809902135,0.027391174334657632,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""narrow"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,122.2409120957736,12.15193135986428,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359094,1800.000559314476,295.1237999999975,4.876200000002484,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,23.717695,10.40625,0.438755,2.742217,16.0,131.84,225.703,335.387,203.547,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,1,baseline,base,0.7,base,altruistic,pricing__guidance_base__altruistic__r001,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_base\pricing__guidance_base__altruistic__r001.xlsx,cdc96660cd47b522b955faed490cffe88774541d1f7f0ec27d508f29bc8a8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14500,6642,7852,6,1527,275,16027,14.736569,0.00392944,"[""gurobi""]",False,True,-121.1640464878432,1.01,0.9438888888888888,-0.022875816993464082,0.04382352941176465,0.01565209961980437,0.0271280276816609,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,121.1640464878432,11.07506575193399,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359092,1800.000559314476,295.1237999999987,4.876200000001361,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,24.143641,9.890625,0.409658,2.56036,16.0,131.695,228.395,333.371,201.676,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,2,baseline,base,0.7,base,altruistic,pricing__guidance_base__altruistic__r002,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_base\pricing__guidance_base__altruistic__r002.xlsx,b8f8ba4152383d289e2f987151b44a2562ce638f7649c5d9762fda312ba24f60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14500,14494,0,6,1375,212,15875,14.142688,0.00194108,"[""gurobi""]",False,True,-122.2409120957736,1.01,0.9000653594771242,-0.022875816993464082,0.0,0.01565209961980437,0.0,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,122.2409120957736,12.15193135986428,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359094,1800.000559314476,295.1237999999975,4.876200000002484,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,23.853843,10.234375,0.429045,2.681532,16.0,131.531,225.371,307.898,176.367,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,3,baseline,base,0.7,base,altruistic,pricing__guidance_base__altruistic__r003,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_base\pricing__guidance_base__altruistic__r003.xlsx,d8c37c528dfd49c5ae7fd503e5e1fecda3345de99d2137a0379ea9c1801aebdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14500,14494,0,6,1434,240,15934,14.117101,0.00201188,"[""gurobi""]",False,True,-121.1640464878432,1.01,0.9438888888888888,-0.022875816993464082,0.04382352941176465,0.01565209961980437,0.0271280276816609,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,121.1640464878432,11.07506575193399,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359092,1800.000559314476,295.1237999999987,4.876200000001361,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,23.702522,10.203125,0.430466,2.690411,16.0,131.066,227.324,330.688,199.621,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,4,baseline,base,0.7,base,altruistic,pricing__guidance_base__altruistic__r004,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_base\pricing__guidance_base__altruistic__r004.xlsx,10a1fd146571c1650300c7e187f23e4b09210f456365b939cbe29b1624c81be8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14500,14494,0,6,1592,345,16092,15.836119,0.00220148,"[""gurobi""]",False,True,-121.1640464878432,1.01,0.9438888888888888,-0.022875816993464082,0.04382352941176465,0.01565209961980437,0.0271280276816609,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,121.1640464878432,11.07506575193399,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359092,1800.000559314476,295.1237999999987,4.876200000001361,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,25.790698,10.5,0.407124,2.544522,16.0,131.766,225.906,329.992,198.227,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_base,5,baseline,base,0.7,base,altruistic,pricing__guidance_base__altruistic__r005,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_base\pricing__guidance_base__altruistic__r005.xlsx,22b72d271e4e512f49d1502db40ad7d76e5ab1aa11d4e2bab1a75267b8f117c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14500,14494,0,6,1617,282,16117,15.15974,0.00223148,"[""gurobi""]",False,True,-121.1640464878432,1.01,0.9438888888888888,-0.022875816993464082,0.04382352941176465,0.01565209961980437,0.0271280276816609,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,121.1640464878432,11.07506575193399,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359092,1800.000559314476,295.1237999999987,4.876200000001361,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,24.603133,10.421875,0.4236,2.647497,16.0,131.512,227.016,334.828,203.316,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_wide,1,baseline,base,0.7,wide,altruistic,pricing__guidance_wide__altruistic__r001,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_wide\pricing__guidance_wide__altruistic__r001.xlsx,f84115af0930084ed94a37fdd1b3cb4371900ea68cf5ae7e2af4ef4ecd147faf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14577,6642,7929,6,1480,254,16057,14.501331,0.00389229,"[""gurobi""]",False,True,-122.2409120957736,1.01,0.9000653594771242,-0.022875725490196005,-1.7973856208941538e-07,0.023478149429706524,0.02739117433465761,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,122.2409120957736,12.15193135986428,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359094,1800.000559314476,295.1237999999975,4.876200000002484,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,24.076537,10.21875,0.424428,2.652673,16.0,131.398,228.773,334.152,202.754,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_wide,2,baseline,base,0.7,wide,altruistic,pricing__guidance_wide__altruistic__r002,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_wide\pricing__guidance_wide__altruistic__r002.xlsx,5aecd44e73466e90b2877bc21cc94f3922b12b8e699d30a0caae60438dc30868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14577,14571,0,6,1606,349,16183,16.565181,0.00221982,"[""gurobi""]",False,True,-121.1640464878432,1.01,0.9438888888888888,-0.022875725490196005,0.04382334967320256,0.023478149429706524,0.05451920201631851,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,121.1640464878432,11.07506575193399,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359092,1800.000559314476,295.1237999999987,4.876200000001361,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,26.325653,10.25,0.389354,2.433463,16.0,131.301,229.73,335.18,203.879,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
pricing,guidance_wide,3,baseline,base,0.7,wide,altruistic,pricing__guidance_wide__altruistic__r003,gpt-5.6-luna,results\revision\sensitivity_v2\pricing\altruistic\guidance_wide\pricing__guidance_wide__altruistic__r003.xlsx,e3a472f97c7245b722bd73d6080a4648e3bc29865565ae02152995db2b3731f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,14577,14571,0,6,1402,206,15979,13.226709,0.00197502,"[""gurobi""]",False,True,-122.2409120957736,1.01,0.9000653594771242,-0.022875725490196005,-1.7973856208941538e-07,0.023478149429706524,0.02739117433465761,complete,48.0,2.0,1.0,2.0,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""wide"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2.0,2.0,0.0,0.0,2.0,122.2409120957736,12.15193135986428,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,110.0889807359094,1800.000559314476,295.1237999999975,4.876200000002484,8.0,0.0,0.0,0.0,24.0,0.2,0.2104791780821918,0.0,0.0,23.004356,10.328125,0.448964,2.806024,16.0,131.797,229.895,334.156,202.359,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
